country;contract_name;name;company;bonus;banking;status;bike_stands;count
France;Paris;19015 - THIONVILLE;Velib;False;True;OPEN;21;2820
Spain;Seville;100_PASEO CATALINA RIBERA;SEVICI;False;True;OPEN;20;2818
Spain;Seville;029_CARRETERA DE CARMONA;SEVICI;False;True;OPEN;15;2818
France;Paris;20043 - CHARONNE AVRON;Velib;False;True;CLOSED;26;9
Australia;Brisbane;28 - GEORGE ST / ADELAIDE ST;CityCycle;False;False;OPEN;17;2827
Belgium;Bruxelles-Capitale;314 - HERRMANN DEBROUX;villo;False;False;OPEN;30;2826
IRELAND;Dublin;PARKGATE STREET;dublinbikes;False;True;OPEN;38;2823
Russia;Kazan;10 K NADGHIMI STR. - УЛ. К. НАДЖМИ;Veli'k;False;True;OPEN;25;2823
Slovenia;Ljubljana;STARA CERKEV;Bicikelj;False;False;OPEN;14;2823
France;Marseille;1191-CANEBIERE-ST FERREOL;Le vélo;False;True;OPEN;10;2823
France;Mulhouse;13 - MARCHE;VéloCité;False;False;OPEN;13;2823
France;Nantes;00023-BUAT;Bicloo;False;True;OPEN;11;2823
France;Nantes;00088-MELLINET;Bicloo;False;False;OPEN;15;2823
France;Paris;20120 - NOISY LE SEC;Velib;True;True;OPEN;30;2820
France;Paris;20045 - LOUIS GANNE;Velib;False;True;OPEN;30;2168
France;Paris;10035 - AUBERVILLIERS;Velib;False;True;CLOSED;24;2820
France;Paris;08011 - DUBLIN;Velib;False;True;OPEN;16;2820
France;Paris;17032 - ESPACE CHAMPERRET;Velib;False;True;OPEN;39;2820
France;Paris;12112 - CHARENTON JARDINIER;Velib;False;True;OPEN;31;2820
France;Paris;42012 - BARBUSSE (IVRY);Velib;False;True;CLOSED;25;1990
France;Toulouse;00150 - CURIE CAMPISTRON;Vélô;False;True;OPEN;18;2818
France;Toulouse;00054 - CHAINE;Vélô;False;True;OPEN;17;2818
Spain;Valence;131_C/ ALBORAYA;Valenbisi;False;True;OPEN;20;2818
Spain;Valence;272_VICENTE_LA_RODA_C_INGENIERO_FAUSTO_ELIO;Valenbisi;False;False;OPEN;15;2818
France;Paris;18037 - AMIRAUX;Velib;False;True;OPEN;20;511
Australia;Brisbane;37 - UPPER ROMA ST / EAGLE TCE;CityCycle;False;False;OPEN;24;2827
Belgium;Bruxelles-Capitale;262 - PLACE DE LA PAIX/VREDEPLAIN;villo;False;True;OPEN;20;2630
IRELAND;Dublin;JAMES STREET EAST;dublinbikes;False;False;OPEN;30;2823
Sweden;Goteborg;VASAGATAN/HEDEN;Göteborg;False;True;OPEN;25;2823
France;Lyon;3043 - PLACE ROUGET DE L'ISLE;Vélo'V;False;True;OPEN;16;2823
France;Marseille;1275- JULIEN - 3 MAGES;Le vélo;False;True;OPEN;7;2823
France;Paris;33104 - JOINEAU (PRE SAINT GERVAIS);Velib;True;True;OPEN;30;2820
France;Paris;33102 - JAURES 1 (PRE SAINT GERVAIS);Velib;True;True;OPEN;18;2820
France;Paris;17016 - BROCHANT;Velib;False;True;OPEN;21;2820
France;Paris;19023 - MANIN SIMON BOLIVAR;Velib;True;True;OPEN;23;2820
France;Paris;17020 - NICARAGUA;Velib;False;True;OPEN;26;2820
France;Paris;10115 - DODU;Velib;False;True;OPEN;27;2820
Spain;Seville;252_GASPAR CALDERAS;SEVICI;False;True;OPEN;25;2818
France;Toulouse;00180 - PLACE SOUPETARD;Vélô;False;True;OPEN;18;2818
France;Toulouse;00216 - ARGOULETS HOUDON;Vélô;False;True;OPEN;17;2818
France;Toulouse;00256 - PLACE DE LA RONTONDE;Vélô;False;True;OPEN;18;2818
France;Toulouse;00078 - PLACE INT ST CYP. DARRE;Vélô;False;True;OPEN;17;2818
JAPAN;Toyama;北新町１丁目 KITASHIN-MACHI 1;cyclocity;False;False;OPEN;16;2818
Spain;Valence;121_C_MURTA;Valenbisi;False;False;OPEN;15;2818
Spain;Valence;130_C/ CONVENTO CARMELITAS;Valenbisi;False;False;OPEN;15;2818
Spain;Valence;90_AVDA. BLASCO IBAÑEZ;Valenbisi;False;False;OPEN;40;2818
France;Nantes;00065-COURS SULLY;Bicloo;False;True;CLOSED;15;357
France;Paris;31013 - CENTENAIRE (MONTREUIL);Velib;False;True;OPEN;45;1778
Australia;Brisbane;96 - GREY ST / MELBOURNE ST;CityCycle;False;False;CLOSED;23;138
IRELAND;Dublin;PORTOBELLO HARBOUR;dublinbikes;False;False;OPEN;30;2823
IRELAND;Dublin;DAME STREET;dublinbikes;False;True;OPEN;16;2823
France;Lyon;10001 - IUT / FEYSSINE;Vélo'V;False;True;OPEN;30;2823
France;Paris;14004 - PORT ROYAL COCHIN;Velib;False;True;OPEN;23;2820
France;Paris;18037 - AMIRAUX;Velib;False;True;CLOSED;20;2309
France;Paris;22402 - JAURES (MALAKOFF);Velib;False;True;OPEN;50;2820
Spain;Seville;103_AVENIDA EDUARDO DATO;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00098 - PONT DES DEMOISELLES;Vélô;False;True;OPEN;22;2818
Spain;Valence;187_AVDA_AUSIAS_MARCH;Valenbisi;False;True;OPEN;15;2818
Spain;Valence;176_CAMINO_DE_MONCADA_52;Valenbisi;False;False;OPEN;20;2817
France;Paris;20045 - LOUIS GANNE;Velib;False;True;CLOSED;30;652
Australia;Brisbane;59 - JAMES ST / MCLACHLAN ST;CityCycle;False;False;OPEN;21;2827
Australia;Brisbane;27 - BLAIR DR / SIR WILLIAM MACGREGOR DR;CityCycle;False;False;OPEN;29;2827
Australia;Brisbane;125 - ANNERLEY RD / BOGGO RD;CityCycle;False;False;OPEN;22;2827
Belgium;Bruxelles-Capitale;008 - ARTS-LOI / KUNST-WET;villo;True;True;OPEN;21;2826
Belgium;Bruxelles-Capitale;160 - ELISA;villo;False;True;OPEN;23;2826
Sweden;Goteborg;GRÖNSAKSTORGET;Göteborg;False;True;OPEN;37;2823
Luxembourg;Luxembourg;BEI DER AUER;Veloh;False;True;OPEN;20;2823
France;Lyon;2003 - PLACE AMPÈRE;Vélo'V;False;True;OPEN;10;2823
France;Lyon;10046 - CHARMETTES/ZOLA;Vélo'V;False;True;OPEN;24;2823
France;Paris;08113 - PLACE ST AUGUSTIN;Velib;False;True;OPEN;22;2820
France;Paris;02021 - CLERY;Velib;False;True;OPEN;43;2820
France;Paris;32601 - PARIS (LES LILAS);Velib;True;True;OPEN;43;2820
France;Paris;09032 - MATHURINS;Velib;False;True;OPEN;40;2820
France;Paris;10013 - SAINT LOUIS;Velib;False;True;OPEN;59;2820
Spain;Seville;061_PLAZA DEL MUSEO;SEVICI;False;True;OPEN;20;2818
Spain;Seville;223_CALLE GEMA;SEVICI;False;True;OPEN;15;2818
Australia;Brisbane;94 - GLENELG ST / MERIVALE ST;CityCycle;False;False;OPEN;21;2827
Belgium;Bruxelles-Capitale;336 - KRAAINEM;villo;False;True;OPEN;17;2826
Luxembourg;Luxembourg;LEOPOLD GOEBEL;Veloh;False;True;OPEN;20;2823
France;Lyon;7008 - JEAN JAURÈS / GUILLOTIÈRE;Vélo'V;False;True;OPEN;10;2823
France;Lyon;4002 - MAIRIE DU 4°;Vélo'V;True;True;OPEN;20;2823
France;Lyon;7022 - JAURÈS / LAGRANGE;Vélo'V;False;True;OPEN;30;2823
France;Nancy;00009 - PLACE BARROIS (CB);vélOstan'lib;False;True;OPEN;17;2823
France;Nantes;00095-MICHELET;Bicloo;False;True;OPEN;25;2823
France;Paris;10032 - DODU;Velib;False;True;OPEN;32;2820
France;Paris;12128 - ROUTE DE LA PYRAMIDE- ECOLE DU BREUIL;Velib;False;True;OPEN;33;2584
France;Paris;16010 - BELLES FEUILLES;Velib;True;True;OPEN;23;2820
France;Paris;20117 - SAINT FARGEAU MORTIER;Velib;True;True;OPEN;32;2820
France;Paris;23008 - REPUBLIQUE (LEVALLOIS);Velib;False;True;OPEN;25;2820
France;Paris;11007 - FAIDHERBE PALAIS DE LA FEMME;Velib;False;True;OPEN;63;2820
Spain;Seville;047_CALLE HINIESTA;SEVICI;False;True;OPEN;15;2818
France;Toulouse;00137 - BRUNHES-FONTAINES;Vélô;False;True;OPEN;20;2818
France;Toulouse;00131 - BERNIES;Vélô;False;True;OPEN;19;2818
Spain;Valence;193_CALLE_CARTEROS;Valenbisi;False;True;OPEN;20;2818
Spain;Valence;120_C_DR VICENTE ZARAGOZA;Valenbisi;False;True;OPEN;18;2818
Belgium;Bruxelles-Capitale;058 - GARE DU NORD / NOORDSTATION;villo;False;True;OPEN;35;2826
Belgium;Bruxelles-Capitale;055 - BOTANIQUE/KRUIDTUIN;villo;True;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;321 - SACRE-CŒUR DE/HEILIGE HART VAN JETTE;villo;False;True;OPEN;19;2826
Belgium;Bruxelles-Capitale;112 - PAGE/EDELKNAAP;villo;True;True;OPEN;20;2826
France;Cergy-Pontoise;53003 - PON03 - UNIVERSITÉ ST MARTIN;Velo2;False;False;OPEN;20;2825
IRELAND;Dublin;HANOVER QUAY;dublinbikes;False;True;OPEN;40;2823
Slovenia;Ljubljana;ŠPICA;Bicikelj;False;False;OPEN;18;2823
Sweden;Lund;STORTORGET;Lundahoj;False;True;OPEN;21;2823
France;Lyon;3009 - MUSEE AFRICAIN;Vélo'V;False;True;OPEN;22;2823
France;Lyon;4022 - PLACE DE LA CROIX-ROUSSE;Vélo'V;True;True;OPEN;21;2823
Belgium;Namur;027 - OMALIUS;Li bia velo;False;True;OPEN;15;2823
France;Nantes;00041-CHANTIER NAVAL;Bicloo;False;False;OPEN;15;2823
France;Paris;16107 - GODARD;Velib;False;True;OPEN;33;2820
France;Paris;03006 - MAIRIE DU 3EME;Velib;False;True;OPEN;34;2663
France;Paris;11011 - RICHARD LENOIR;Velib;False;True;OPEN;25;2820
France;Paris;15018 - ALLERAY;Velib;False;True;OPEN;56;2820
France;Paris;22009 - DE GAULLE 2 (NEUILLY);Velib;False;True;OPEN;26;2820
Spain;Seville;126_AVENIDA REINA MERCEDES;SEVICI;False;True;OPEN;25;2818
France;Toulouse;00263 - LYCEE POLYVALENT;Vélô;False;True;OPEN;18;2818
JAPAN;Toyama;富山大学前 TOYAMA UNIVERSITY MAE;cyclocity;False;False;OPEN;45;2818
Spain;Valence;217_CALLE_9_DE_OCTUBRE_ESQ_CALLE_PINTOR_STOLZ;Valenbisi;False;True;OPEN;25;2818
Spain;Valence;203_CALLE_REINA_VIOLANTE;Valenbisi;False;False;OPEN;15;2818
Spain;Valence;55_AVDA. DE FRANCIA;Valenbisi;False;False;OPEN;25;2818
Lithuania;Vilnius;33-LIETUVOS VAIKŲ IR JAUNIMO CENTRAS;Cyclocity;False;True;OPEN;18;2818
IRELAND;Dublin;KILMAINHAM LANE;dublinbikes;False;False;OPEN;30;2823
France;Lyon;3094 - VILLETTE;Vélo'V;False;True;OPEN;30;2823
France;Lyon;8010 - PLACE MENDÈS FRANCE;Vélo'V;False;True;OPEN;20;2823
France;Marseille;1344 - FLAMMARION NATIONAL;Le vélo;False;True;OPEN;7;2823
France;Marseille;8257-RABATAU - TEISSEIRE;Le vélo;False;True;OPEN;15;2823
France;Mulhouse;38 - DAGUERRE;VéloCité;False;False;OPEN;13;2823
France;Paris;18001 - DAMREMONT CAULAINCOURT;Velib;True;True;OPEN;18;2820
France;Paris;10023 - VERDUN;Velib;False;True;OPEN;14;2820
Spain;Santander;017_RUCANDIAL;Tusbic;False;True;OPEN;20;2819
Spain;Seville;012_PLAZA DUQUESA DE ALBA;SEVICI;False;True;OPEN;30;2818
Spain;Seville;080_CALLE LUIS MONTOTO;SEVICI;False;True;OPEN;20;2818
Spain;Seville;070_ESTACIÓN RENFE SANTA JUSTA;SEVICI;False;True;OPEN;40;2818
France;Toulouse;00112 - PLACE RUSSEL - BRANLY;Vélô;False;True;OPEN;20;2818
France;Toulouse;00046 - PLACE DES CARMES;Vélô;False;True;OPEN;20;2818
Spain;Valence;215_CALLE_MUSICO_AYLLON_ESQ_CALLE_FRANCISCO_DOLZ;Valenbisi;False;True;OPEN;15;2818
France;Paris;12128 - ROUTE DE LA PYRAMIDE- ECOLE DU BREUIL;Velib;False;True;CLOSED;33;236
Australia;Brisbane;34 - MAKERSTON ST / ROMA ST;CityCycle;False;False;OPEN;22;2827
Belgium;Bruxelles-Capitale;242 - MAISON COMMUNALE D'UCCLE/UKKEL GEMEENTEHUIS;villo;False;True;OPEN;25;2826
France;Creteil;02 - HOPITAL INTERCOMMUNAL (CHIC);Cristolib;False;True;OPEN;22;2823
France;Lyon;6028 - RECAMMIER / TÊTE D'OR;Vélo'V;False;True;OPEN;16;2823
France;Lyon;11003 - LA ROCHETTE;Vélo'V;False;True;OPEN;20;2823
France;Paris;14027 - ALESIA GERGOVIE;Velib;False;True;OPEN;36;2820
France;Paris;15033 - VIOLET;Velib;False;True;OPEN;48;2820
France;Paris;07021 - BOSQUET SAINT DOMINIQUE;Velib;False;True;OPEN;50;2820
France;Paris;02003 - ALLEE PIERRE LAZAEFF;Velib;False;True;OPEN;31;2820
France;Paris;09113 - BLEUE;Velib;False;True;OPEN;30;2820
France;Paris;15012 - MADEMOISELLE;Velib;False;True;OPEN;67;2820
France;Paris;10038 - COLONEL FABIEN;Velib;False;True;OPEN;28;2820
France;Paris;15023 - LA MOTTE PIQUET;Velib;False;True;OPEN;34;2820
France;Paris;14015 - CITE UNIVERSITAIRE;Velib;False;True;OPEN;19;2820
France;Paris;17010 - JONCQUIERE;Velib;False;True;OPEN;35;2820
France;Paris;18109 - RIQUET PAJOL;Velib;False;True;OPEN;46;2820
France;Paris;16102 - PERGOLÈSE/ MARBEAU;Velib;False;True;OPEN;27;2820
Spain;Seville;114_GLORIETA PLUS ULTRA;SEVICI;False;True;OPEN;30;2818
France;Toulouse;00138 - BARRIERE DE BAYONNE;Vélô;False;True;OPEN;20;2818
Spain;Valence;155_C/ SALAMANCA;Valenbisi;False;False;OPEN;20;2818
Spain;Valence;262_AVDA_TRES_FORQUES_COLONIA_ESPANOLA_DE_MEXICO;Valenbisi;False;True;OPEN;20;2818
Spain;Seville;079_PLAZA DE LAS MERCEDARIAS;SEVICI;False;True;CLOSED;10;1
Australia;Brisbane;2 - QUEEN ST / EAGLE ST;CityCycle;False;False;OPEN;23;2827
Australia;Brisbane;1 - EDWARD ST / QUEEN ST;CityCycle;False;False;OPEN;15;2827
Belgium;Bruxelles-Capitale;254 - BASILIQUE / BASILIEK;villo;False;True;OPEN;22;2826
France;Cergy-Pontoise;50020 - CONSEIL GÉNÉRAL;Velo2;False;False;OPEN;18;2825
France;Lyon;10031 - CROIX LUIZET;Vélo'V;False;True;OPEN;22;2823
France;Marseille;5220-ROOSEVELT - ORAN;Le vélo;False;True;OPEN;10;2823
France;Paris;35008 - LOLIVE 2 (PANTIN);Velib;False;True;OPEN;30;2820
France;Paris;04010 - SAINT PAUL PAVÉE;Velib;False;True;OPEN;26;2820
Spain;Seville;136_CALLE ASUNCIÓN;SEVICI;False;True;OPEN;20;2818
Spain;Seville;055_CALLE DE MARIA AUXILIADORA;SEVICI;False;True;OPEN;15;2818
France;Toulouse;00090 - LASCROSSES- A. BERNARD;Vélô;False;True;OPEN;25;2818
France;Toulouse;00149 - RAISIN MINIMES;Vélô;False;True;OPEN;22;2818
Australia;Brisbane;39 - TURBOT ST / WICKHAM TCE;CityCycle;False;False;OPEN;19;2827
Australia;Brisbane;144 - JEPHSON ST / SHERWOOD RD;CityCycle;False;False;OPEN;30;2827
Slovenia;Ljubljana;BAVARSKI DVOR;Bicikelj;False;False;OPEN;22;2823
France;Lyon;6031 - LAFAYETTE/CORNEILLE;Vélo'V;False;True;OPEN;13;2823
France;Lyon;9008 - L'ILE BARBE;Vélo'V;False;True;OPEN;16;2823
France;Lyon;4005 - PLACE BERTONE;Vélo'V;True;True;OPEN;12;2823
France;Lyon;6007 - MASSÉNA;Vélo'V;False;True;OPEN;20;2823
France;Paris;15049 - PORTE DE VERSAILLES;Velib;False;True;OPEN;23;2820
France;Paris;42006 - BROSSOLETTE (IVRY);Velib;False;True;OPEN;20;2820
France;Paris;11036 - JULES FERRY FAUBOURG DU TEMPLE;Velib;False;True;OPEN;58;2820
France;Paris;19103 - MANIN CARRIERES;Velib;False;True;OPEN;20;2820
France;Paris;08104 - FRIEDLAND CHATEAUBRIAND;Velib;True;True;OPEN;31;2820
France;Paris;04104 - SEBASTOPOL RAMBUTEAU;Velib;False;True;OPEN;16;2820
France;Paris;08051 - CHAPTAL;Velib;False;True;OPEN;14;2820
France;Paris;07025 - SUFFREN TOUR EIFFEL;Velib;False;True;OPEN;33;2820
France;Paris;21002 - DENFERT ROCHEREAU (BOULOGNE-BILLANCOURT);Velib;False;True;OPEN;20;2820
Spain;Seville;009_CAMINO DE LOS DESCUBRIMIENTOS;SEVICI;False;True;OPEN;20;2818
Spain;Seville;206_AVENIDA KANSAS CITY;SEVICI;False;True;OPEN;15;2818
Spain;Seville;102_CALLE JUAN DE MATA CARRIAZO;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00048 - PLACE DU SALIN;Vélô;False;True;OPEN;22;2818
France;Toulouse;00023 - COMBATTANTS;Vélô;False;True;OPEN;26;2818
France;Toulouse;00157 - U.R.S.S  PEYROUSET;Vélô;False;True;OPEN;19;2818
Spain;Valence;200_AVDA_DEL_CID;Valenbisi;False;False;OPEN;15;2818
Lithuania;Vilnius;1-ARKIKATEDRA;Cyclocity;False;True;OPEN;21;2818
Belgium;Bruxelles-Capitale;062 - CORTENBERGH / KORTENBERG;villo;False;True;OPEN;22;2680
Belgium;Bruxelles-Capitale;037 - POELAERT / POELAERT;villo;True;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;177 - CHASSEURS ARDENNAIS/ARDENSE JAGERS;villo;True;False;OPEN;25;2819
IRELAND;Dublin;CUSTOM HOUSE QUAY;dublinbikes;False;False;OPEN;30;2823
Sweden;Goteborg;FÖRSTALÅNG/VÄRMLANDSGATAN;Göteborg;False;True;OPEN;25;2823
France;Lyon;7061 - JAURES / UNIVERSITE;Vélo'V;False;True;OPEN;20;2823
France;Paris;22005 - DE GAULLE 3 (NEUILLY);Velib;False;True;OPEN;22;2820
France;Paris;09036 - ATHENES CLICHY;Velib;False;True;OPEN;20;2820
France;Paris;06027 - VAUGIRARD DESGOFFE;Velib;False;True;OPEN;31;2820
France;Paris;23001 - COUTURIER 1 (LEVALLOIS);Velib;False;True;OPEN;35;2820
France;Paris;20122 - DAVOUT VITRUVE;Velib;True;True;OPEN;22;2820
France;Paris;42707 - OKABE (LE KREMLIN-BICETRE);Velib;False;True;OPEN;25;2820
Spain;Santander;012_CALLE ALTA;Tusbic;False;True;OPEN;15;2819
France;Toulouse;00227 - METRO UPS;Vélô;False;True;OPEN;20;2818
France;Toulouse;00233 - NARBONNE /SAHUQUE;Vélô;False;True;OPEN;20;2818
Spain;Valence;172_AVENIDA_PIO_XII;Valenbisi;False;True;OPEN;20;2818
Belgium;Bruxelles-Capitale;148 - GARE MEISER/MEISER STATION;villo;False;False;OPEN;22;2826
IRELAND;Dublin;CLONMEL STREET;dublinbikes;False;False;OPEN;33;2823
Slovenia;Ljubljana;TRŽAŠKA C.-ILIRIJA;Bicikelj;False;False;OPEN;20;2823
Sweden;Lund;FYSIOLOGEN;Lundahoj;False;True;OPEN;23;2823
Luxembourg;Luxembourg;BEIM TENNIS;Veloh;False;True;OPEN;20;2823
France;Lyon;6041 - CITÉ INTERNATIONALE / TÊTE D'OR NORD;Vélo'V;False;True;OPEN;22;2823
France;Lyon;3099 - PLACE SAINTE ANNE;Vélo'V;False;True;OPEN;18;2823
France;Lyon;11001 - GARE DE CUIRE;Vélo'V;True;True;OPEN;18;2823
Belgium;Namur;006 - HOTEL DE VILLE;Li bia velo;False;True;OPEN;15;2267
France;Nancy;00005 - PLACE COLONEL DRIANT (CB);vélOstan'lib;False;True;OPEN;16;2823
France;Paris;10111 - JEMMAPES;Velib;False;True;OPEN;21;2820
France;Paris;18041 - MARTYRS 2;Velib;True;True;OPEN;20;2820
France;Paris;08046 - ALMA MARCEAU;Velib;False;True;OPEN;30;2820
France;Paris;19013 - LAUMIERE;Velib;False;True;OPEN;33;2820
France;Paris;21210 - PERI 2 (MONTROUGE);Velib;False;True;OPEN;32;2820
France;Paris;17115 - PORTE DE SAINT OUEN;Velib;False;True;OPEN;27;2820
France;Paris;13110 - MOULIN DE LA POINTE;Velib;False;True;OPEN;22;2495
Spain;Seville;054_PLAZA SAN JUAN DE LA PALMA;SEVICI;False;True;OPEN;15;2818
Spain;Valence;104_ALBALAT DELS TARONGERS;Valenbisi;False;True;OPEN;20;2818
Spain;Valence;068_AVDA. DEL PUERTO IV;Valenbisi;False;True;OPEN;20;2818
Lithuania;Vilnius;40-OGMIOS MIESTAS;Cyclocity;False;True;OPEN;27;2818
Australia;Brisbane;134 - RAILWAY TCE / CRIBB ST;CityCycle;False;False;OPEN;17;2681
France;Cergy-Pontoise;50005 - CER05 - MOULIN A VENT;Velo2;False;False;OPEN;20;2825
Sweden;Goteborg;KUNGSTORGET;Göteborg;False;True;OPEN;20;2823
Norway;Lillestrom;LILLESTRØM STASJON;Bysykkel;True;True;OPEN;20;2823
Luxembourg;Luxembourg;AMELIE;Veloh;False;True;OPEN;20;2823
Luxembourg;Luxembourg;PETERNELCHEN;Veloh;False;True;OPEN;20;2823
France;Lyon;7021- CHALLEMEL LACOUR / GERLAND;Vélo'V;False;True;OPEN;12;2823
France;Lyon;3088 - PLACE GUICHARD;Vélo'V;False;True;OPEN;16;2823
France;Lyon;8052 - CLINIQUE MONPLAISIR;Vélo'V;False;True;OPEN;16;2823
France;Marseille;1345 - SAINT CHARLES LECLERC ZATTARA;Le vélo;False;True;OPEN;12;2823
France;Paris;21101 - VALITON (CLICHY);Velib;False;True;OPEN;25;2820
France;Paris;16013 - AVENUE HENRI MARTIN;Velib;False;True;OPEN;34;2820
France;Paris;08007 - HAUSSMANN ROME;Velib;False;True;OPEN;30;2820
France;Paris;15044 - J DUPRE;Velib;True;True;OPEN;33;2820
France;Rouen;03- VIEUX MARCHE;cy'clic;False;True;OPEN;24;2819
Spain;Seville;077_PLAZA CHAPINA;SEVICI;False;True;OPEN;20;2818
Spain;Seville;065_CALLE ALHÓNDIGA;SEVICI;False;True;OPEN;14;2818
Spain;Valence;53_C/ LUIS GARCIA BERLANGA;Valenbisi;False;False;OPEN;25;2818
Spain;Valence;132_C/ RUAYA;Valenbisi;False;False;OPEN;15;2818
Lithuania;Vilnius;11-KARALIAUS MINDAUGO;Cyclocity;False;True;OPEN;15;2818
Belgium;Bruxelles-Capitale;062 - CORTENBERGH / KORTENBERG;villo;False;True;CLOSED;22;146
Belgium;Bruxelles-Capitale;074 - PLACE LOIX/LOIXPLEIN;villo;False;True;OPEN;25;2826
IRELAND;Dublin;PRINCES STREET / O'CONNELL STREET;dublinbikes;False;True;OPEN;23;2823
France;Lyon;8035 - SANS SOUCI;Vélo'V;False;True;OPEN;20;2823
France;Lyon;8053 - LUMIERE / TROUILHET;Vélo'V;False;True;OPEN;16;2823
France;Lyon;10013 - CUSSET;Vélo'V;False;True;OPEN;20;2823
Belgium;Namur;013 - PONT DES ARDENNES;Li bia velo;False;True;OPEN;15;2823
France;Nancy;00003 - PLACE DE DOMBASLE (CB);vélOstan'lib;False;True;OPEN;28;2823
France;Paris;05018 - MUTUALITE;Velib;False;True;OPEN;37;2767
France;Paris;22002 - ARGENSON (NEUILLY);Velib;False;True;OPEN;25;2820
France;Paris;21305 - MADAULE (ISSY LES MOULINEAUX);Velib;False;True;OPEN;25;2820
France;Paris;06108 - SAINT ROMAIN CHERCHE MIDI;Velib;False;True;OPEN;16;2820
Spain;Seville;174_RONDA TAMARGUILLO;SEVICI;False;True;OPEN;20;2818
Lithuania;Vilnius;26-EDUKOLOGIJOS UNIVERSITETAS;Cyclocity;False;True;OPEN;18;2818
Lithuania;Vilnius;15-M. MAŽVYDO BIBLIOTEKA;Cyclocity;False;True;OPEN;24;2818
Belgium;Namur;006 - HOTEL DE VILLE;Li bia velo;False;True;CLOSED;15;12
France;Paris;19022 - MEAUX - SECRETAN;Velib;False;True;CLOSED;23;1
Australia;Brisbane;11 - KING GEORGE SQUARE / ANN ST;CityCycle;False;False;OPEN;20;2827
Australia;Brisbane;6 - ALICE STREET / EDWARD STREET;CityCycle;False;False;OPEN;22;2677
Belgium;Bruxelles-Capitale;144 - SAINTE-MARIE/SINTE-MARIA;villo;False;False;OPEN;25;2826
Sweden;Goteborg;KORSVÄGEN;Göteborg;False;True;OPEN;25;2823
France;Lyon;10084 - DOUA / AVENUE DES ARTS;Vélo'V;False;True;OPEN;30;2823
France;Nantes;00010- PICASSO;Bicloo;False;False;OPEN;28;2823
France;Paris;18111 - FELIZ ZIEM;Velib;True;True;OPEN;24;2820
France;Paris;12102 - DIDEROT BERCY;Velib;False;True;OPEN;30;2820
France;Paris;09010 - CADET;Velib;False;True;OPEN;23;2820
France;Paris;15043 - BRANCION;Velib;False;True;OPEN;11;2820
France;Paris;15058 - GEORGES POMPIDOU;Velib;False;True;OPEN;46;2820
France;Paris;14020 - PORTE DE MONTROUGE;Velib;False;True;OPEN;54;2820
Spain;Seville;154_AVENIDA KANSAS CITY;SEVICI;False;True;OPEN;20;2818
Spain;Seville;202_AVENIDA MUJER TRABAJADORA;SEVICI;False;True;OPEN;20;2818
Spain;Seville;089_CALLE ADRIANO;SEVICI;False;True;OPEN;18;2818
France;Toulouse;00184 - MICHOUN;Vélô;False;True;OPEN;20;2818
Belgium;Bruxelles-Capitale;163 - CHAZAL/CHAZAL;villo;False;True;OPEN;25;2824
IRELAND;Dublin;DEVERELL PLACE;dublinbikes;False;False;OPEN;30;2823
France;Lyon;6004 - FOCH (FAR);Vélo'V;False;True;OPEN;20;2823
France;Marseille;6154-PIERRE PUGET BRETEUIL;Le vélo;False;True;OPEN;8;2728
France;Paris;11012 - MONTREUIL VOLTAIRE;Velib;False;True;OPEN;33;2820
France;Paris;13045 - TOLBIAC ALBERT;Velib;False;True;OPEN;20;2820
France;Paris;14036 - BOULARD DAGUERRE;Velib;False;True;OPEN;43;2820
France;Paris;15008 - SEVRES LECOURBE;Velib;False;True;OPEN;62;2820
France;Paris;19110 - MACDONALD;Velib;False;True;OPEN;30;2820
France;Paris;10027 - DUNKERQUE;Velib;False;True;OPEN;19;2820
Spain;Seville;034_PLAZA PUMAREJO;SEVICI;False;True;OPEN;15;2818
Spain;Valence;264_AVDA_CID_ANTES_MARCONI;Valenbisi;False;True;OPEN;20;2818
France;Paris;41203 - STALINGRAD (FONTENAY SOUS BOIS);Velib;True;True;OPEN;51;2811
France;Paris;05018 - MUTUALITE;Velib;False;True;CLOSED;37;53
France;Toulouse;282 - RICHARD WAGNER;Vélô;False;True;OPEN;18;2234
Belgium;Bruxelles-Capitale;330 - VANDERVELDE;villo;False;False;OPEN;25;1992
Australia;Brisbane;116 - CORDELIA ST / ERNEST ST;CityCycle;False;False;OPEN;19;2827
Belgium;Bruxelles-Capitale;042 - PORTE DE NINOVE /NINOOFSEPOORT;villo;False;True;OPEN;25;1433
Belgium;Bruxelles-Capitale;298 - HALL DES SPORTS;villo;False;False;OPEN;25;2826
Belgium;Bruxelles-Capitale;009 - ANNEESSENS;villo;False;True;OPEN;35;2826
Belgium;Bruxelles-Capitale;092 - LENOIR;villo;False;False;OPEN;24;2826
Belgium;Bruxelles-Capitale;116 - ULB PLAINE;villo;False;True;OPEN;25;2826
France;Cergy-Pontoise;53001 - PON01 - RUE SERE-DEPOIN (CB);Velo2;False;True;OPEN;20;2825
Sweden;Goteborg;KASTELLGATAN;Göteborg;False;True;OPEN;20;2823
Sweden;Lund;UNIVERSITETSSJUKHUSET;Lundahoj;False;True;OPEN;30;2823
