country;contract_name;name;company;count
France;Paris;00905 - CONCORDE/BERGES DE SEINE (STATION MOBILE);Velib;2820
France;Paris;19109 - PLACE DU MAROC;Velib;2820
France;Paris;07017 - LA TOUR MAUBOURG;Velib;2820
France;Paris;05028 - CENSIER BUFFON;Velib;2820
France;Paris;21108 - VILLENEUVE 2 (CLICHY);Velib;2820
Spain;Santander;013_CALLE DE SAN FERNANDO;Tusbic;2819
Spain;Seville;237_CIUDAD DE CHIVA;SEVICI;2818
Spain;Seville;163_CALLE SINAÍ;SEVICI;2818
France;Toulouse;00184 - MICHOUN;Vélô;2818
France;Toulouse;00240 - RTE DE BLAGNAC / JOB;Vélô;2818
Spain;Valence;097_AVDA. BLASCO IBAÑEZ 7;Valenbisi;2818
Spain;Valence;166_PROGRESO;Valenbisi;2818
Spain;Valence;182_AVDA_AUSIAS_MARCH;Valenbisi;2818
Belgium;Bruxelles-Capitale;132 - DEUX CHAUSSEES;villo;2826
Belgium;Bruxelles-Capitale;096 - HOTEL PRESIDENT/PRESIDENT HOTEL;villo;2826
IRELAND;Dublin;ST JAMES HOSPITAL (LUAS);dublinbikes;2823
Luxembourg;Luxembourg;BEINCHEN;Veloh;2823
Luxembourg;Luxembourg;KOLLEISCH;Veloh;2823
France;Lyon;10034 - DOCTEUR DAMIDOT;Vélo'V;2823
France;Lyon;2026 - RÉPUBLIQUE / PAUFIQUE;Vélo'V;2823
France;Nantes;00011-CALVAIRE;Bicloo;2823
France;Paris;42706 - SALENGRO (KREMLIN BICETRE);Velib;2820
France;Paris;20103 - LE VAU BERTEAUX;Velib;2820
France;Paris;43003 - PARIS 2 (VINCENNES);Velib;2820
France;Paris;33013 - RECHAUSSIERE (AUBERVILLIERS);Velib;2820
Spain;Seville;200_CAMINO DE LOS TOROS;SEVICI;2818
Spain;Seville;188_AVENIDA HYTASA;SEVICI;2818
Spain;Seville;097_PASEO DE CRISTÓBAL COLÓN;SEVICI;2818
Spain;Seville;130_GLORIETA REPUBLICA DOMINICANA;SEVICI;2818
France;Toulouse;00003 - POMME;Vélô;2818
France;Toulouse;00076 - REPUBLIQUE PL. OLIVIER;Vélô;2818
France;Toulouse;00201 - POTEZ -ST EXUPERY;Vélô;2818
JAPAN;Toyama;富山駅北 TOYAMA STATION NORTH;cyclocity;2818
Spain;Valence;268_PZA_LUIS_CANO_5;Valenbisi;2818
Spain;Valence;164_PAVIA 1;Valenbisi;2818
Spain;Valence;163_PASEO NEPTUNO;Valenbisi;2818
Lithuania;Vilnius;26-EDUKOLOGIJOS UNIVERSITETAS;Cyclocity;2818
Belgium;Bruxelles-Capitale;280 - HEYSEL / HEISEL;villo;2826
Belgium;Bruxelles-Capitale;256 - VAN OVERBEKE;villo;2826
Belgium;Bruxelles-Capitale;283 - PISCINE / ZWEMBAD;villo;2826
Belgium;Bruxelles-Capitale;015 - MONTGOMERY;villo;2826
Sweden;Lund;LUNDS CENTRAL;Lundahoj;2823
France;Lyon;3039 - PLACE BIR-HAKEIM;Vélo'V;2823
France;Lyon;10080 - VAILLANT / PERRONCEL;Vélo'V;2823
France;Paris;05026 - MOUFFETARD SAINT MEDARD;Velib;2820
France;Paris;42002 - GARE (IVRY);Velib;2820
France;Paris;04013 - FRANCS BOURGEOIS;Velib;2820
Spain;Seville;089_CALLE ADRIANO;SEVICI;2818
JAPAN;Toyama;市役所 CITY HALL;cyclocity;2818
Spain;Valence;42_AVDA. DE LA PLATA;Valenbisi;2818
Spain;Valence;101_AVDA. BLASCO IBAÑEZ 10;Valenbisi;2818
Lithuania;Vilnius;19-S. NĖRIES GIMNAZIJA;Cyclocity;2818
Belgium;Bruxelles-Capitale;168 - HOPITAL FRANÇAIS/FRANS HOSPITAAL;villo;834
Sweden;Goteborg;BOHUSGATAN;Göteborg;2823
Slovenia;Ljubljana;BARJANSKA C.-CENTER STAREJŠIH TRNOVO;Bicikelj;2823
Luxembourg;Luxembourg;METZER PLAZ;Veloh;2823
France;Lyon;7041 - DOMER / CHEVREUL;Vélo'V;2823
France;Lyon;5004 - ST JEAN (FAR);Vélo'V;2823
France;Lyon;8037 - CAZENEUVE;Vélo'V;2823
France;Lyon;6007 - MASSÉNA;Vélo'V;2823
France;Nantes;00017-SAINTE ELISABETH;Bicloo;2823
France;Paris;20017 - RUE SAINT BLAISE;Velib;2820
France;Paris;11001 - BASTILLE RICHARD LENOIR;Velib;2820
France;Paris;13001 - PORT ROYAL;Velib;2820
France;Paris;14001 - EDGAR QUINET;Velib;2820
France;Paris;15108 - LOURMEL - MARIE SKOBTSOV;Velib;2820
France;Paris;15011 - THEBAUD RUE DE CAMBRONNE;Velib;2820
France;Paris;18017 - PECQUEUR;Velib;2820
France;Paris;18034 - LEIBNITZ;Velib;2820
France;Paris;31007 - PARIS 1 (MONTREUIL);Velib;2820
France;Paris;18014 - DOUDEAUVILLE LEON;Velib;2820
France;Paris;21107 - SINCHOLLE (CLICHY);Velib;2820
Spain;Seville;102_CALLE JUAN DE MATA CARRIAZO;SEVICI;2818
Spain;Seville;010_CALLE JOSE DIAZ;SEVICI;2818
Spain;Valence;254_AVDA_DR_TOMAS_SALA_CARTEROS;Valenbisi;2818
Spain;Valence;196_AVDA_GASPAR_AGUILAR;Valenbisi;2818
Spain;Valence;192_CTRA_MALILLA;Valenbisi;2818
France;Amiens;17- CIRQUE;Velam;2828
Belgium;Bruxelles-Capitale;103 - ERNEST SOLVAY;villo;2826
Belgium;Bruxelles-Capitale;010 - CHAPELLE / KAPEL;villo;2826
France;Lyon;6012 - PLACE PUVIS DE CHAVANNES;Vélo'V;2823
France;Mulhouse;22 - ST SAUVEUR;VéloCité;2823
France;Mulhouse;29 - LAURENT;VéloCité;2823
France;Paris;01015 - PLACE ANDRE MALRAUX;Velib;2820
France;Paris;08055 - TERNES COURCELLES;Velib;2820
France;Paris;11111 - CHARONNE FROT;Velib;2820
France;Paris;12130 - NOGENT - PORTE JAUNE;Velib;2820
France;Paris;19105 - PORTE BRUNET;Velib;2820
France;Paris;10036 - AQUEDUC;Velib;2820
France;Paris;23002 - FRANCE (LEVALLOIS);Velib;2820
Spain;Seville;256_MIGUEL MONTORO;SEVICI;2818
Spain;Seville;091_CALLE PROCURADOR;SEVICI;2818
France;Toulouse;00071 - COURS DILLON;Vélô;2818
France;Toulouse;00225 - BELIN ONERA;Vélô;2818
Spain;Valence;002_CALLE_SALVADOR_GINER_CALLE_MUSEO;Valenbisi;2818
Spain;Valence;249_AVDA_TRES_CRUCES_SEGUNDA_REPUBLICA_ESPAÑOLA;Valenbisi;2818
Belgium;Bruxelles-Capitale;001 - LEOPOLD II;villo;2826
Belgium;Bruxelles-Capitale;204 - DUPUIS;villo;2826
Belgium;Bruxelles-Capitale;153 - SQUARE ARMAND STEURS/ARMAND STEURSSQUARE;villo;2826
Slovenia;Ljubljana;TIVOLI;Bicikelj;2823
France;Lyon;5030 - CHARCOT / RÉSIDENCE UNIVERSITAIRE;Vélo'V;2823
France;Marseille;1004-GENERAL DE GAULLE PARADIS;Le vélo;2823
France;Paris;06020 - SAINT MICHEL DANTON;Velib;2820
France;Paris;12011 - CHARENTON;Velib;2820
France;Rouen;10- PLACE CARNOT;cy'clic;2819
Spain;Seville;219_CALLE DE LA A.D.A.;SEVICI;2818
Spain;Seville;183_ALCALDE MANUEL DEL VALLE;SEVICI;2818
France;Toulouse;00021 - CARNOT LABEDA;Vélô;2818
France;Toulouse;00083 - SEJOURNE AMIDONNIERS;Vélô;2818
France;Toulouse;00061 - BONREPOS;Vélô;2818
Spain;Valence;70_CALLE_COLON_ESQ_ALMIRANTE_ROGER_DE_LAURIA;Valenbisi;2818
France;Amiens;16- JOFFRE;Velam;2828
France;Besancon;18 - SAINT-JACQUES (CB);VéloCité;2827
France;Cergy-Pontoise;50024 - CER24 - CROIX PETIT;Velo2;2825
Sweden;Lund;BOTANISKA TRÄDGÅRDEN;Lundahoj;2823
France;Lyon;9043 - MARIETTON OUEST;Vélo'V;2823
France;Lyon;7014 - MARSEILLE / FÉLISSENT;Vélo'V;2823
France;Lyon;7031 - JAURÈS / GERLAND;Vélo'V;2823
France;Nantes;00063-JARDIN DES PLANTES;Bicloo;2823
France;Paris;21106 - MORICE 2 (CLICHY);Velib;2820
France;Paris;18005 - TARDIEU;Velib;2820
France;Paris;19001 - OURCQ CRIMEE;Velib;2820
France;Paris;20112 - JOURDAIN;Velib;2820
France;Paris;05021 - JUSSIEU;Velib;2820
France;Paris;10113 - PARMENTIER LOUVEL-TESSIER;Velib;2820
France;Paris;18110 - DEPARTEMENT;Velib;2820
France;Paris;15044 - J DUPRE;Velib;2820
France;Paris;20108 - HOSPICE DEBROUSSE;Velib;2820
France;Paris;20104 - RUE LOUIS LUMIÈRE;Velib;2820
Spain;Seville;036_CALLE SAN VICENTE;SEVICI;2818
Spain;Seville;069_CALLE JOSE LAGUILLO;SEVICI;2818
Spain;Seville;076_PLAZA NUEVA;SEVICI;2818
Spain;Seville;159_AVENIDA CARDENAL BUENO MONREAL;SEVICI;2818
Spain;Valence;032_C/ CONDE DE ALTEA;Valenbisi;2818
Spain;Valence;212_CALLE_FRAY_JUANÍPERO_SERRA_ESQ_CALLE_TORRENTE;Valenbisi;2818
Lithuania;Vilnius;30-IKI MINSKAS;Cyclocity;2818
Australia;Brisbane;140 - DUNMORE TCE / KINGSFORD ST;CityCycle;2827
Australia;Brisbane;11 - KING GEORGE SQUARE / ANN ST;CityCycle;2827
Belgium;Bruxelles-Capitale;182 - BOILEAU;villo;2826
Belgium;Bruxelles-Capitale;205 - DE LINDE;villo;2826
Belgium;Namur;022 - GROGNON;Li bia velo;1198
Belgium;Namur;032 - PLACE DE L'ECOLE DES CADETS;Li bia velo;2823
France;Paris;08054 - HOCHE ALBRECHT;Velib;2820
France;Paris;12017 - ST MANDE NETTER;Velib;2820
France;Paris;10012 - VINAIGRIERS;Velib;2820
France;Paris;41203 - STALINGRAD (FONTENAY SOUS BOIS);Velib;2820
France;Paris;08001 - PETIT PALAIS;Velib;2820
France;Paris;12014 - NATION;Velib;2820
France;Paris;15014 - VOLONTAIRES;Velib;2820
France;Paris;14019 - SARETTE GENERAL LECLERC;Velib;2820
France;Rouen;16-ILE LACROIX;cy'clic;2819
Spain;Seville;057_PLAZA CRISTO DE BURGOS;SEVICI;2818
Spain;Seville;162_AVENIDA SOLEA;SEVICI;2818
France;Toulouse;00129 - CROIX DE PIERRE;Vélô;2818
Spain;Valence;95_AVDA. DE LOS NARANJOS;Valenbisi;2818
Spain;Valence;195_CALLE_GIORGETA;Valenbisi;2818
France;Besancon;12 - GRANVELLE (CB);VéloCité;2827
Belgium;Bruxelles-Capitale;185 - PERE DE DEKEN/PATER DE DEKEN;villo;2826
Belgium;Bruxelles-Capitale;236-MAISON COMMUNALE DE FOREST/VORST GEMEENTEHUIS;villo;2826
Belgium;Bruxelles-Capitale;158 - VAN YSENDIJCK;villo;2826
France;Cergy-Pontoise;53101 - SOA01 - PLACE CARNOT (CB);Velo2;2825
France;Cergy-Pontoise;54902 - VAU02 - MAIRIE CROIX-LIEU(CB);Velo2;2825
IRELAND;Dublin;SMITHFIELD NORTH;dublinbikes;2823
Sweden;Goteborg;CHALMERS TVÄRGATA;Göteborg;2823
Sweden;Goteborg;TREDJELÅNG/VÄRMLANDSGATAN;Göteborg;2823
France;Lyon;10122 - VERDUN / DESGRAND;Vélo'V;2823
France;Lyon;9052 - BALMONT;Vélo'V;2823
France;Lyon;8002- PLACE AMBROISE COURTOIS;Vélo'V;2823
France;Paris;28002 - SOLJENITSYNE (PUTEAUX);Velib;2820
France;Paris;19028 - PLACE DES FETES;Velib;2820
France;Paris;20106 - MAIRIE DU 20ÈME;Velib;2820
France;Paris;07026 - PLACE DE FINLANDE;Velib;2820
France;Paris;20020 - PYRENEES RENOUVIER;Velib;2820
Spain;Seville;134_CALLE VIRGEN DE LUJÁN;SEVICI;2818
France;Toulouse;00262 - ROND POINT CHEMIN DE BORDEROUGE;Vélô;2818
Australia;Brisbane;14 - ALBERT STREET MALL / ELIZABETH STREET;CityCycle;2827
Belgium;Bruxelles-Capitale;336 - KRAAINEM;villo;2826
IRELAND;Dublin;GOLDEN LANE;dublinbikes;2823
Slovenia;Ljubljana;BTC CITY - DVORANA A;Bicikelj;2823
France;Nancy;00012 - ST SEBASTIEN - ST THIEBAUT (CB);vélOstan'lib;2823
France;Paris;17004 - LEGENDRE AVENUE DE CLICHY;Velib;2820
France;Paris;10039 - SAMBRE ET MEUSE;Velib;2820
France;Paris;15017 - PROCESSION;Velib;2820
Spain;Santander;014_ATILANO RODRIGUEZ;Tusbic;2819
France;Toulouse;00062 - JAURES STALINGRAD;Vélô;1054
Spain;Valence;39_AVDA. PERIS Y VALERO;Valenbisi;2818
Spain;Valence;250_AVDA_TRES_CRUCES_PIO_XI;Valenbisi;2818
Australia;Brisbane;9 - CHARLOTTE STREET / EDWARD STREET;CityCycle;2827
Australia;Brisbane;38 - ANN ST / CREEK ST;CityCycle;2827
Belgium;Bruxelles-Capitale;062 - CORTENBERGH / KORTENBERG;villo;2826
Belgium;Bruxelles-Capitale;040 - PORTE DE HAL / HALLEPOORT;villo;2826
Sweden;Goteborg;HAGABION;Göteborg;2823
France;Lyon;6031 - LAFAYETTE/CORNEILLE;Vélo'V;2823
France;Lyon;10072 - JACQUES BREL;Vélo'V;2823
France;Nancy;00007 - PLACE SAINT EPVRE (CB);vélOstan'lib;2823
France;Paris;18041 - MARTYRS 2;Velib;2820
France;Paris;13101 - CROULEBARBE RECULETTES;Velib;2820
France;Paris;20107 - STADE MARYSE HILSZ;Velib;2820
France;Paris;31003 - PARIS (MONTREUIL);Velib;2820
France;Paris;16102 - PERGOLÈSE/ MARBEAU;Velib;2820
France;Rouen;11- CLEMENCEAU JOFFRE;cy'clic;2819
Spain;Seville;173_RONDA TAMARGUILLO;SEVICI;2818
France;Toulouse;00120 - PONTS JUMEAUX;Vélô;2818
France;Toulouse;00277 - ZAMENHOF;Vélô;2818
Spain;Valence;131_C/ ALBORAYA;Valenbisi;2818
Spain;Valence;44_AVDA. GRAL. URRUTIA;Valenbisi;2818
IRELAND;Dublin;GREEK STREET;dublinbikes;2823
France;Lyon;5040 - PLACE CRÉPU;Vélo'V;2823
France;Lyon;8051 - HÔPITAL ST JEAN DE DIEU;Vélo'V;2823
France;Nancy;00015 - PORT STE CATHERINE;vélOstan'lib;2823
France;Paris;12020 - COURS DE VINCENNES - BD SOULT;Velib;2820
Spain;Seville;143_CALLE RAMON DE CARRANZA;SEVICI;2818
Spain;Seville;033_CALLE LEÓN XIII;SEVICI;2818
Spain;Seville;123_ESTADIO OLIMPICO;SEVICI;2818
Spain;Valence;099_AVDA. BLASCO IBAÑEZ 8;Valenbisi;2818
Spain;Valence;176_CAMINO_DE_MONCADA_52;Valenbisi;2818
Spain;Valence;157_AVENIDA_PEREZ_GALDOS;Valenbisi;2818
Belgium;Bruxelles-Capitale;071 - LEGRAND;villo;2826
Belgium;Bruxelles-Capitale;242 - MAISON COMMUNALE D'UCCLE/UKKEL GEMEENTEHUIS;villo;2826
IRELAND;Dublin;GRATTAN STREET;dublinbikes;2823
Sweden;Lund;PROFESSORSGATAN;Lundahoj;2823
France;Marseille;1191-CANEBIERE-ST FERREOL;Le vélo;2823
France;Paris;14120 - JOURDAN BARBOUX;Velib;2820
France;Paris;21021 - PARADIS (BOULOGNE-BILLANCOURT);Velib;2820
France;Paris;01102 - FRANCAISE;Velib;2820
France;Paris;14032 - MOUTON DUVERNET - MAIRIE DU 14EME;Velib;2820
France;Paris;05032 - PANTHEON CARMES;Velib;2820
France;Paris;12114 - PORTE DE SAINT MANDE;Velib;2820
France;Paris;09006 - TRUDAINE ROCHECHOUART;Velib;2820
France;Paris;13035 - IVRY TOLBIAC;Velib;2820
Spain;Seville;065_CALLE ALHÓNDIGA;SEVICI;2818
France;Toulouse;00271 - ANCELY;Vélô;2818
Belgium;Bruxelles-Capitale;187 - ARSENAL/ARSENAAL;villo;2826
Slovenia;Ljubljana;MIKLOŠIČEV PARK;Bicikelj;2823
France;Lyon;2014 - JACOBINS;Vélo'V;2823
France;Marseille;1001 - CANEBIERE REINE ELISABETH;Le vélo;2823
France;Nancy;00017 - CONSERVATOIRE - MANUFACTURE;vélOstan'lib;2823
France;Nantes;00081 - MANGIN;Bicloo;2823
France;Paris;09021 - SAINT GEORGES;Velib;2820
France;Paris;12006 - GARE DE LYON VAN GOGH;Velib;2820
France;Paris;20042 - PYRENEES ERMITAGE;Velib;2820
France;Paris;21110 - VILLENEUVE (CLICHY);Velib;2820
France;Paris;32603 - CALMETTE (LES LILAS);Velib;2820
France;Paris;42203 - ELUARD (CHARENTON);Velib;2820
France;Paris;14014 - STADE CHARLETY;Velib;2820
France;Paris;08104 - FRIEDLAND CHATEAUBRIAND;Velib;2820
Spain;Seville;127_CALLE VIRGEN DE LA VICTORIA;SEVICI;2818
Spain;Valence;094_AVDA. BLASCO IBAÑEZ 5;Valenbisi;2818
Spain;Valence;197_CALLE_FONTANARS_DELS_AFORINS;Valenbisi;2818
Australia;Brisbane;53 - BOWEN TCE / BRADFIELD HWY;CityCycle;2827
France;Cergy-Pontoise;50018 - CER18 - PORT CERGY (CB);Velo2;2825
France;Nantes;00015-PLACE ARISTIDE BRIAND;Bicloo;2823
France;Paris;34002 - PERI (SAINT OUEN);Velib;2820
France;Paris;20047 - COURS DE VINCENNES BD DAVOUT;Velib;2820
France;Paris;13031 - ITALIE MAISON BLANCHE;Velib;2820
France;Paris;15061 - DESNOUETTES;Velib;2820
France;Paris;21014 - HAMEAU FLEURI (BOULOGNE-BILLANCOURT);Velib;2820
Spain;Seville;013_CALLE FERIA;SEVICI;2818
France;Toulouse;00078 - PLACE INT ST CYP. DARRE;Vélô;2818
Spain;Valence;255_SAN_VICENTE_MARTIR_TOMAS_DE_VILLAROYA;Valenbisi;2818
Spain;Valence;270_CALLE_NINOT_ESQ_PZA_REGINO_MAS;Valenbisi;2818
Lithuania;Vilnius;4-ŠV. KAZIMIERO BAŽNYČIA;Cyclocity;2818
Lithuania;Vilnius;16-TAURO KALNAS;Cyclocity;2818
Belgium;Bruxelles-Capitale;080 - CERES (FERMÉE - TRAVAUX DE VOIRIE);villo;1598
Belgium;Bruxelles-Capitale;359 - JCDECAUX;villo;2826
IRELAND;Dublin;FRANCIS STREET;dublinbikes;2823
Sweden;Goteborg;FÖRSTALÅNG/VÄRMLANDSGATAN;Göteborg;2823
France;Lyon;10092 - MONTGOLFIER / CHATEAU GAILLARD;Vélo'V;2823
France;Lyon;3067 - HACHETTE;Vélo'V;2823
France;Lyon;3043 - PLACE ROUGET DE L'ISLE;Vélo'V;2823
France;Nantes;00046-PLACE REPUBLIQUE;Bicloo;2823
France;Paris;03011 - TURBIGO;Velib;2820
France;Paris;20016 - PYRENEES VITRUVE;Velib;2820
France;Paris;13046 - OUDINE PATAY;Velib;2820
France;Paris;15004 - VAUGIRARD PASTEUR;Velib;2820
France;Paris;02008 - MAIRIE DU 2EME;Velib;2820
France;Paris;34005 - LESENNE (SAINT OUEN);Velib;2820
France;Paris;31709 - MARCEL (BAGNOLET);Velib;2820
France;Paris;21311 - GAMBETTA (ISSY LES MOULINEAUX);Velib;2820
Spain;Seville;040_AVENIDA REINA MERCEDES;SEVICI;2818
France;Toulouse;00239 - LESPINET / HERBETTES;Vélô;2818
Spain;Valence;232_SAN_VICENTE_DE_PAUL_SANTIAGO_RUSIÑOL;Valenbisi;2818
Spain;Valence;188_HOSPITAL_NUEVA_FE;Valenbisi;2818
Belgium;Bruxelles-Capitale;058 - GARE DU NORD / NOORDSTATION;villo;2826
Luxembourg;Luxembourg;REIMERWEE;Veloh;2823
Luxembourg;Luxembourg;CAMPUS KIRCHBIERG;Veloh;2823
France;Lyon;8029 - ETATS UNIS LEVIGNE;Vélo'V;2823
France;Lyon;3071 - BIOPARC;Vélo'V;2823
France;Lyon;1016 - PÊCHERIE;Vélo'V;2407
France;Lyon;10061 - RÉPUBLIQUE;Vélo'V;2823
France;Marseille;8067-PRADO GABES;Le vélo;2823
France;Nancy;00028 - MARCHÉ D'HAUSSONVILLE;vélOstan'lib;2823
France;Nantes;00031-BOURSE;Bicloo;2823
France;Paris;23010 - VOLTAIRE (LEVALLOIS);Velib;2820
France;Paris;42014 - CACHIN (IVRY);Velib;2820
France;Paris;19039 - PAILLERON;Velib;2820
France;Paris;05004 - SAINT JACQUES VAL DE GRACE;Velib;2820
France;Paris;14005 - DENFERT ROCHEREAU;Velib;2820
France;Paris;06005 - MONTPARNASSE;Velib;2820
France;Paris;09024 - LAFAYETTE TAITBOUT;Velib;2820
France;Paris;16021 - RUE FRANCOIS PONSARD;Velib;2820
Spain;Seville;080_CALLE LUIS MONTOTO;SEVICI;2818
France;Toulouse;00050 - GARONNETTE;Vélô;2818
France;Toulouse;00211 - LE DORMEUR/ LA TERRASSE;Vélô;2818
Spain;Valence;198_CALLE_FONTANARS_DELS_AFORINS;Valenbisi;2818
Spain;Valence;008_PLAZA_DE_LA_REINA_ESQUINA_CALLE_DEL_MAR;Valenbisi;2818
Australia;Brisbane;3 - CREEK ST / ELIZABETH ST;CityCycle;2827
Belgium;Bruxelles-Capitale;269 - CICERON;villo;2826
France;Lyon;1021 - TERREAUX / BEAUX ARTS;Vélo'V;2823
France;Lyon;2039 - CHARITÉ / RÉCAMMIER;Vélo'V;2823
France;Paris;18111 - FELIZ ZIEM;Velib;2820
France;Paris;12022 - BIZOT;Velib;2820
France;Paris;16116 - GEORGES SAND;Velib;2820
France;Paris;23011 - BINEAU (LEVALLOIS);Velib;2820
Spain;Valence;125_C/ MASQUEFA;Valenbisi;2818
Belgium;Bruxelles-Capitale;241 - STATUAIRES/BEELDHOUWWERK;villo;2826
Sweden;Goteborg;STORAN;Göteborg;2823
Slovenia;Ljubljana;VILHARJEVA CESTA;Bicikelj;2823
France;Lyon;7023 - BERTHELOT / ROUTE DE VIENNE;Vélo'V;2823
France;Lyon;5044 - CHAMPVERT;Vélo'V;2823
France;Marseille;2179-QUAI DU PORT;Le vélo;2823
France;Nantes;00050-CHATEAU;Bicloo;2823
France;Paris;18029 - POTEAU;Velib;2820
France;Paris;08035 - NARVICK;Velib;2820
Spain;Santander;010_PLAZA DE SAN MARTIN;Tusbic;2819
Spain;Seville;126_AVENIDA REINA MERCEDES;SEVICI;2818
France;Toulouse;00065 - VERDIER - GRAND ROND;Vélô;2818
Spain;Valence;261_PZA_XUQUER_ESQ_VINALOPO;Valenbisi;2818
Spain;Valence;018_COLON II;Valenbisi;2818
Spain;Valence;51_PSO. DE LAS MORERAS;Valenbisi;2818
France;Besancon;15 - TASSIGNY;VéloCité;2827
Australia;Brisbane;97 - THYNNE RD / COLLEGE RD;CityCycle;2827
Belgium;Bruxelles-Capitale;360 - STOCKEL/STOKKEL;villo;2826
Slovenia;Ljubljana;KOPRSKA ULICA;Bicikelj;2823
France;Nantes;00029-DUGUAY TROUIN;Bicloo;2823
France;Paris;35001 - JAURES 1 (PANTIN);Velib;2820
France;Paris;13034 - EDISON;Velib;2820
France;Paris;09106 - AUBER;Velib;2820
France;Paris;35002 - JAURES 2 (PANTIN);Velib;2820
France;Paris;11018 - SAINT MAUR AVENUE DE LA REPUBLIQUE;Velib;2820
France;Paris;13032 - MASSENA;Velib;2820
France;Paris;13110 - MOULIN DE LA POINTE;Velib;2820
France;Toulouse;00163 - BEDOUCE / MIDI;Vélô;2818
Lithuania;Vilnius;15-M. MAŽVYDO BIBLIOTEKA;Cyclocity;2818
Belgium;Bruxelles-Capitale;223 - WIELS;villo;2826
France;Creteil;09 - EUROPARC;Cristolib;2823
Sweden;Goteborg;ÅVÄGEN NORRA;Göteborg;2823
France;Lyon;10113 - GARE DE VILLEURBANNE;Vélo'V;2823
France;Lyon;5055 - BUYER / APOLLINAIRE;Vélo'V;2823
France;Lyon;10035 - BOIRON GRANGÉ;Vélo'V;2823
France;Lyon;9042 - VAISE DOCKS;Vélo'V;2823
France;Marseille;2012-GRAND RUE;Le vélo;2823
France;Marseille;6023- CASTELLANE;Le vélo;2823
France;Marseille;4022-SAKAKINI FOCH;Le vélo;2823
France;Mulhouse;31 - KINEPOLIS;VéloCité;2823
France;Nancy;00008 - COURS LEOPOLD - SAINT MICHEL (CB);vélOstan'lib;2823
France;Nantes;00008-BOUCHERIE;Bicloo;2823
France;Paris;15040 - MONCLAR;Velib;2820
France;Paris;09036 - ATHENES CLICHY;Velib;2820
France;Paris;15013 - LECOURBE VOLONTAIRE;Velib;2820
France;Paris;08007 - HAUSSMANN ROME;Velib;2820
France;Paris;16041 - VERSAILLES;Velib;2820
France;Paris;17042 - PORTE MAILLOT;Velib;2820
Spain;Seville;128_VIRGEN DE LORETO;SEVICI;2818
Spain;Seville;067_CALLE LEONARDO DA VINCI;SEVICI;2818
Spain;Seville;196_CALLE ESTRELLA CANOPUS;SEVICI;2818
Spain;Seville;006_CAMINO DE LOS DESCUBRIMIENTOS;SEVICI;2818
Spain;Seville;070_ESTACIÓN RENFE SANTA JUSTA;SEVICI;2818
France;Toulouse;00150 - CURIE CAMPISTRON;Vélô;2818
France;Toulouse;00113 - MUSEUM LAMARCK;Vélô;2818
Spain;Valence;220_CALLE_CASTAN_TOBEÑAS_ESQ_CALLE_DE_GOYA;Valenbisi;2818
Lithuania;Vilnius;21-VAŠINGTONO A.;Cyclocity;2818
France;Paris;13011 - CAMPO FORMIO;Velib;2056
Australia;Brisbane;102 - BESANT ST / VULTURE ST;CityCycle;2827
Belgium;Bruxelles-Capitale;152 - PLACE DAILLY/DAILLYPLEIN;villo;2826
Belgium;Bruxelles-Capitale;351 - ULB;villo;2826
Belgium;Bruxelles-Capitale;243 - RONDPOINT CHURCHILL/ROTONDE CHURCHILL;villo;2826
France;Cergy-Pontoise;50013 - CER13 - ROND-POINT DES RAIES;Velo2;2825
Luxembourg;Luxembourg;BOCH;Veloh;2823
France;Lyon;7016 - PLACE SAINT LOUIS;Vélo'V;2823
France;Marseille;8065-PROMENADE POMPIDOU PALM BEACH;Le vélo;2823
France;Mulhouse;28 - SCHUMAN LEFEB;VéloCité;2823
France;Paris;10040 - BELLEVILLE;Velib;2820
France;Paris;22101 - GARE ROUTIERE ( SAINT CLOUD);Velib;2820
France;Paris;15068 - BOULEVARD VICTOR;Velib;2820
France;Paris;21202 - BARBES (MONTROUGE);Velib;2820
France;Paris;07013 - PLACE DE BRETEUIL;Velib;2820
France;Paris;09013 - MAIRIE DU 9EME;Velib;2820
France;Paris;15072 - PLACE FERNAND FOREST;Velib;2820
France;Paris;20031 - DURIS;Velib;2820
France;Paris;12039 - DECAEN;Velib;2820
Spain;Seville;254_ALHAMBRA;SEVICI;2818
Spain;Seville;164_CALLE LUIS MONTOTO;SEVICI;2818
Spain;Seville;031_AVENIDA DE MIRAFLORES;SEVICI;2818
France;Toulouse;00256 - PLACE DE LA RONTONDE;Vélô;2818
France;Toulouse;00145 - GOUNOD - GARROS;Vélô;2818
Spain;Valence;207_CALLE_MILLARES_ESQ_CALLE_FEDERICO_GARCA_LORCA;Valenbisi;2818
Spain;Valence;066_GUILLEN DE ANGLESOLA;Valenbisi;2818
Australia;Brisbane;15 - ALBERT STREET MALL / ELIZABETH STREET;CityCycle;2827
Belgium;Bruxelles-Capitale;088 - WOESTE;villo;2826
Luxembourg;Luxembourg;AMELIE;Veloh;2823
France;Lyon;9022 - RUE MASARYK / SAINT CYR;Vélo'V;2823
France;Nantes;00058-PALAIS DES SPORTS;Bicloo;2823
France;Paris;19012 - LALLY TOLLENDAL;Velib;2820
France;Paris;09014 - FAUBOURG MONTMARTRE;Velib;2820
France;Paris;20044 - DAVOUT VOLGA;Velib;2820
